"County Code","District Code","School Code","Filler","Test Year","Type Id","County Name","District Name","School Name","Zip Code"
"33","73676","6108906",,"2016","7","Riverside","Coachella Valley Unified School District","Cesar Chavez Elementary","92236"
"33","73676","6112874",,"2016","7","Riverside","Coachella Valley Unified School District","Cahuilla Desert Academy Junior High","92236"
"33","73676","6114789",,"2016","7","Riverside","Coachella Valley Unified School District","Saul Martinez Elementary","92254"
"33","73676","6117774",,"2016","7","Riverside","Coachella Valley Unified School District","Mountain Vista Elementary","92201"
"33","75176","0000000",,"2016","6","Riverside","Lake Elsinore Unified","","     "
"33","75176","0107920",,"2016","7","Riverside","Lake Elsinore Unified","Lakeside High","92530"
"33","75176","0108241",,"2016","7","Riverside","Lake Elsinore Unified","Ronald Reagan Elementary","92595"
"33","75176","0113100",,"2016","7","Riverside","Lake Elsinore Unified","Earl Warren Elementary","92532"
"33","75176","0116343",,"2016","7","Riverside","Lake Elsinore Unified","Keith Mccarthy Academy","92530"
"33","75176","0120204",,"2016","9","Riverside","Sycamore Academy Of Science And Cultural","Sycamore Academy Of Science And Cultural Arts","92595"
"33","75176","0122960",,"2016","7","Riverside","Lake Elsinore Unified","Lakeland Village","92530"
"33","75176","3330115",,"2016","7","Riverside","Lake Elsinore Unified","Ortega High","92530"
"33","75176","3330487",,"2016","7","Riverside","Lake Elsinore Unified","Temescal Canyon High","92532"
"33","75176","3332350",,"2016","7","Riverside","Lake Elsinore Unified","Elsinore High","92595"
"33","75176","6032031",,"2016","7","Riverside","Lake Elsinore Unified","Elsinore Elementary","92530"
"33","75176","6032056",,"2016","7","Riverside","Lake Elsinore Unified","Machado Elementary","92530"
"33","75176","6032064",,"2016","7","Riverside","Lake Elsinore Unified","Wildomar Elementary","92595"
"33","75176","6071203",,"2016","7","Riverside","Lake Elsinore Unified","Elsinore Middle","92530"
"33","75176","6105548",,"2016","7","Riverside","Lake Elsinore Unified","Terra Cotta Middle","92530"
"33","75176","6107189",,"2016","7","Riverside","Lake Elsinore Unified","Railroad Canyon Elementary","92530"
"33","75176","6108278",,"2016","7","Riverside","Lake Elsinore Unified","Withrow Elementary","92530"
"33","75176","6109938",,"2016","7","Riverside","Lake Elsinore Unified","Luiseno","92883"
"33","75176","6111082",,"2016","7","Riverside","Lake Elsinore Unified","Tuscany Hills Elementary","92532"
"33","75176","6111090",,"2016","7","Riverside","Lake Elsinore Unified","Donald Graham Elementary","92595"
"33","75176","6112734",,"2016","7","Riverside","Lake Elsinore Unified","David A. Brown Middle","92595"
"33","75176","6115174",,"2016","7","Riverside","Lake Elsinore Unified","William Collier Elementary","92595"
"33","75176","6118442",,"2016","7","Riverside","Lake Elsinore Unified","Rice Canyon Elementary","92530"
"33","75176","6120455",,"2016","7","Riverside","Lake Elsinore Unified","Cottonwood Canyon Elementary","92532"
"33","75176","6120463",,"2016","7","Riverside","Lake Elsinore Unified","Canyon Lake Middle","92532"
"33","75176","6130777",,"2016","7","Riverside","Lake Elsinore Unified","Newbridge","92064"
"33","75192","0000000",,"2016","6","Riverside","Temecula Valley Unified School District","","     "
"33","75192","0101097",,"2016","7","Riverside","Temecula Valley Unified School District","French Valley Elementary","92596"
"33","75192","0101105",,"2016","7","Riverside","Temecula Valley Unified School District","Erle Stanley Gardner Middle","92592"
"33","75192","0105734",,"2016","7","Riverside","Temecula Valley Unified School District","Great Oak High","92592"
"33","75192","0105742",,"2016","7","Riverside","Temecula Valley Unified School District","Alamos Elementary","92563"
"33","75192","0105759",,"2016","7","Riverside","Temecula Valley Unified School District","Bella Vista Middle","92563"
"33","75192","0108480",,"2016","7","Riverside","Temecula Valley Unified School District","Crowne Hill Elementary","92592"
"33","75192","0108498",,"2016","7","Riverside","Temecula Valley Unified School District","Susan La Vorgna Elementary","92596"
"33","75192","0108506",,"2016","7","Riverside","Temecula Valley Unified School District","Tony Tobin Elementary","92592"
"33","75192","0113696",,"2016","7","Riverside","Temecula Valley Unified School District","Temecula Luiseno Elementary","92592"
"33","75192","3330370",,"2016","7","Riverside","Temecula Valley Unified School District","Temecula Valley High","92592"
"33","75192","3330495",,"2016","7","Riverside","Temecula Valley Unified School District","Rancho Vista High","92592"
"33","75192","3330636",,"2016","7","Riverside","Temecula Valley Unified School District","Susan H. Nelson","92592"
"33","75192","3330743",,"2016","7","Riverside","Temecula Valley Unified School District","Chaparral High","92591"
"33","75192","3330917",,"2016","9","Riverside","Temecula Preparatory","Temecula Preparatory","92596"
"33","75192","3375192",,"2016","7","Riverside","Temecula Valley Unified School District","Temecula Valley Unified District Level Program","92592"
"33","75192","6032825",,"2016","7","Riverside","Temecula Valley Unified School District","Temecula Middle","92592"
"33","75192","6096994",,"2016","7","Riverside","Temecula Valley Unified School District","Vail Elementary","92592"
"33","75192","6106017",,"2016","7","Riverside","Temecula Valley Unified School District","Rancho Elementary","92591"
"33","75192","6107254",,"2016","7","Riverside","Temecula Valley Unified School District","Margarita Middle","92591"
"33","75192","6108427",,"2016","7","Riverside","Temecula Valley Unified School District","Temecula Elementary","92591"
"33","75192","6109417",,"2016","7","Riverside","Temecula Valley Unified School District","Nicolas Valley Elementary","92591"
"33","75192","6110084",,"2016","7","Riverside","Temecula Valley Unified School District","Red Hawk Elementary","92592"
"33","75192","6112098",,"2016","7","Riverside","Temecula Valley Unified School District","Vail Ranch Middle","92592"
"33","75192","6112551",,"2016","9","Riverside","Temecula Valley Charter","Temecula Valley Charter","92596"
"33","75192","6112809",,"2016","7","Riverside","Temecula Valley Unified School District","Paloma Elementary","92592"
"33","75192","6113641",,"2016","7","Riverside","Temecula Valley Unified School District","Pauba Valley Elementary","92592"
"33","75192","6114243",,"2016","7","Riverside","Temecula Valley Unified School District","Vintage Hills Elementary","92592"
"33","75192","6116438",,"2016","7","Riverside","Temecula Valley Unified School District","Helen Hunt Jackson Elementary","92592"
"33","75192","6116446",,"2016","7","Riverside","Temecula Valley Unified School District","Abby Reinke Elementary","92592"
"33","75192","6116453",,"2016","7","Riverside","Temecula Valley Unified School District","James L. Day Middle","92591"
"33","75192","6118822",,"2016","7","Riverside","Temecula Valley Unified School District","Ysabel Barnett Elementary","92591"
"33","75200","0000000",,"2016","6","Riverside","Murrieta Valley Unified","","     "
"33","75200","0100412",,"2016","7","Riverside","Murrieta Valley Unified","Monte Vista Elementary","92563"
"33","75200","0100420",,"2016","7","Riverside","Murrieta Valley Unified","Vista Murrieta High","92563"
"33","75200","0102079",,"2016","7","Riverside","Murrieta Valley Unified","Murrieta Canyon Academy","92563"
"33","75200","0108530",,"2016","7","Riverside","Murrieta Valley Unified","Antelope Hills Elementary","92562"
"33","75200","0114058",,"2016","7","Riverside","Murrieta Valley Unified","Lisa J. Mails Elementary","92563"
"33","75200","0117408",,"2016","7","Riverside","Murrieta Valley Unified","Dorothy Mcelhinney Middle","92563"
"33","75200","0118794",,"2016","7","Riverside","Murrieta Valley Unified","Murrieta Mesa High","92562"
"33","75200","3330529",,"2016","7","Riverside","Murrieta Valley Unified","Murrieta Valley High","92562"
"33","75200","3330644",,"2016","7","Riverside","Murrieta Valley Unified","Creekside High","92562"
"33","75200","6032346",,"2016","7","Riverside","Murrieta Valley Unified","Murrieta Elementary","92562"
"33","75200","6106868",,"2016","7","Riverside","Murrieta Valley Unified","Avaxat Elementary","92562"
"33","75200","6107841",,"2016","7","Riverside","Murrieta Valley Unified","Alta Murrieta Elementary","92563"
"33","75200","6107858",,"2016","7","Riverside","Murrieta Valley Unified","E. Hale Curran Elementary","92562"
"33","75200","6108153",,"2016","7","Riverside","Murrieta Valley Unified","Rail Ranch Elementary","92563"
"33","75200","6108849",,"2016","7","Riverside","Murrieta Valley Unified","Shivela Middle","92562"
"33","75200","6112429",,"2016","7","Riverside","Murrieta Valley Unified","Thompson Middle","92562"
"33","75200","6113625",,"2016","7","Riverside","Murrieta Valley Unified","Tovashal Elementary","92563"
"33","75200","6117659",,"2016","7","Riverside","Murrieta Valley Unified","Cole Canyon Elementary","92562"
"33","75200","6118558",,"2016","7","Riverside","Murrieta Valley Unified","Daniel N. Buchanan Elementary","92563"
"33","75200","6120554",,"2016","7","Riverside","Murrieta Valley Unified","Warm Springs Middle","92563"
"33","75200","7104490",,"2016","7","Riverside","Murrieta Valley Unified","Oak Grove At The Ranch","     "
"33","75242","0000000",,"2016","6","Riverside","Val Verde Unified","","     "
"33","75242","0100941",,"2016","7","Riverside","Val Verde Unified","Lakeside Middle","92571"
"33","75242","0100958",,"2016","7","Riverside","Val Verde Unified","Sierra Vista Elementary","92571"
"33","75242","0106096",,"2016","7","Riverside","Val Verde Unified","Columbia Elementary","92570"
"33","75242","0109108",,"2016","7","Riverside","Val Verde Unified","Citrus Hill High","92570"
"33","75242","0109116",,"2016","7","Riverside","Val Verde Unified","Lasselle Elementary","92555"
"33","75242","0109124",,"2016","7","Riverside","Val Verde Unified","Avalon Elementary","92571"
"33","75242","0109652",,"2016","7","Riverside","Val Verde Unified","Val Verde Student Success Academy","92551"
"33","75242","0112094",,"2016","7","Riverside","Val Verde Unified","Triple Crown Elementary","92571"
"33","75242","0112102",,"2016","7","Riverside","Val Verde Unified","March Middle","92551"
"33","75242","0117424",,"2016","7","Riverside","Val Verde Unified","May Ranch Elementary","92571"
"33","75242","0123190",,"2016","7","Riverside","Val Verde Unified","Val Verde Academy","92551"
"33","75242","3330552",,"2016","7","Riverside","Val Verde Unified","Rancho Verde High","92551"
"33","75242","3330560",,"2016","7","Riverside","Val Verde Unified","Val Verde High","92571"
"33","75242","6032866",,"2016","7","Riverside","Val Verde Unified","Mead Valley Elementary","92570"
"33","75242","6032874",,"2016","7","Riverside","Val Verde Unified","Val Verde Elementary","92571"
"33","75242","6108039",,"2016","7","Riverside","Val Verde Unified","Rainbow Ridge Elementary","92551"
"33","75242","6108047",,"2016","7","Riverside","Val Verde Unified","Victoriano Elementary","92551"
"33","75242","6109565",,"2016","7","Riverside","Val Verde Unified","Mary Mcleod Bethune Elementary","92551"
"33","75242","6111033",,"2016","7","Riverside","Val Verde Unified","Vista Verde Middle","92551"
"33","75242","6111447",,"2016","7","Riverside","Val Verde Unified","Tomas Rivera Middle","92570"
"33","75242","6114458",,"2016","7","Riverside","Val Verde Unified","Manuel L. Real Elementary","92570"
"33","76943","0132522",,"2016","9","Riverside","Baypoint Preparatory Academy","Baypoint Preparatory Academy","92544"
"34","00000","0000000",,"2016","5","Sacramento","","","     "
"34","10348","0000000",,"2016","6","Sacramento","Sacramento County Office Of Education Sc","","     "
"34","10348","0106229",,"2016","7","Sacramento","Sacramento County Office Of Education Sc","Palmiter Special Education","95825"
"34","10348","0106237",,"2016","7","Sacramento","Sacramento County Office Of Education Sc","Elinor Lincoln Hickey Jr./Sr. High","95825"
"34","10348","0106245",,"2016","7","Sacramento","Sacramento County Office Of Education Sc","North Area Community","95838"
"34","10348","0106278",,"2016","7","Sacramento","Sacramento County Office Of Education Sc","El Centro Jr./Sr. High","95827"
"34","10348","0106286",,"2016","7","Sacramento","Sacramento County Office Of Education Sc","Morgan Jr./Sr. High","95827"
"34","10348","0106294",,"2016","7","Sacramento","Sacramento County Office Of Education Sc","Sacramento County Sh Special Education","95655"
"34","10348","0106302",,"2016","7","Sacramento","Sacramento County Office Of Education Sc","Sacramento County Ed Special Education","95655"
"34","10348","0118745",,"2016","7","Sacramento","Sacramento County Office Of Education Sc","Gerber Jr./Sr. High","95828"
"34","10348","0124651",,"2016","9","Sacramento","Fortune","Fortune","95823"
"34","32276","0000000",,"2016","6","Sacramento","California Education Authority (Cea) Hea","","     "
"34","32276","0330027",,"2016","7","Sacramento","California Education Authority (Cea) Hea","Pine Grove Youth Conservation Camp","95665"
"34","32276","3931250",,"2016","7","Sacramento","California Education Authority (Cea) Hea","Johanna Boss High","95213"
"34","32276","3990025",,"2016","7","Sacramento","California Education Authority (Cea) Hea","N.A. Chaderjian High","95213"
"34","32276","5637780",,"2016","7","Sacramento","California Education Authority (Cea) Hea","Mary B. Perry High","93010"
"34","67280","0000000",,"2016","6","Sacramento","Arcohe Union Elementary","","     "
"34","67280","6032890",,"2016","7","Sacramento","Arcohe Union Elementary","Arcohe Elementary","95638"
"34","67314","0000000",,"2016","6","Sacramento","Elk Grove Unified","","     "
"34","67314","0101790",,"2016","7","Sacramento","Elk Grove Unified","Edna Batey Elementary","95624"
"34","67314","0105908",,"2016","7","Sacramento","Elk Grove Unified","Arlene Hein Elementary","95757"
"34","67314","0105916",,"2016","7","Sacramento","Elk Grove Unified","Monterey Trail High","95624"
"34","67314","0105924",,"2016","7","Sacramento","Elk Grove Unified","Edward Harris, Jr. Middle","95624"
"34","67314","0105932",,"2016","7","Sacramento","Elk Grove Unified","Roy Herburger Elementary","95624"
"34","67314","0108720",,"2016","7","Sacramento","Elk Grove Unified","Arnold Adreani Elementary","95829"
"34","67314","0108738",,"2016","7","Sacramento","Elk Grove Unified","Helen Carr Castello Elementary","95757"
"34","67314","0108746",,"2016","7","Sacramento","Elk Grove Unified","Katherine L. Albiani Middle","95624"
"34","67314","0108753",,"2016","7","Sacramento","Elk Grove Unified","Pleasant Grove High","95624"
"34","67314","0111112",,"2016","7","Sacramento","Elk Grove Unified","Carroll Elementary","95757"
"34","67314","0111732",,"2016","9","Sacramento","California Montessori Project - Elk Grov","California Montessori Project - Elk Grove Campus","95624"
"34","67314","0114702",,"2016","7","Sacramento","Elk Grove Unified","Sunrise Elementary","95742"
"34","67314","0116871",,"2016","7","Sacramento","Elk Grove Unified","Elizabeth Pinkerton Middle","95757"
"34","67314","0116897",,"2016","7","Sacramento","Elk Grove Unified","Cosumnes Oaks High","95757"
"34","67314","0131516",,"2016","7","Sacramento","Elk Grove Unified","Marion Mix Elementary","95758"
"34","67314","3430170",,"2016","7","Sacramento","Elk Grove Unified","Valley High","95823"
"34","67314","3430311",,"2016","7","Sacramento","Elk Grove Unified","Calvine High","95828"
"34","67314","3430329",,"2016","7","Sacramento","Elk Grove Unified","Rio Cazadero High (Continuation)","95823"
"34","67314","3430352",,"2016","7","Sacramento","Elk Grove Unified","Las Flores High (Alternative)","95823"
"34","67314","3430477",,"2016","7","Sacramento","Elk Grove Unified","Florin High","95828"
"34","67314","3430592",,"2016","7","Sacramento","Elk Grove Unified","Laguna Creek High","95758"
"34","67314","3430618",,"2016","7","Sacramento","Elk Grove Unified","Sheldon High","95829"
"34","67314","3430873",,"2016","7","Sacramento","Elk Grove Unified","Franklin High","95757"
"34","67314","3432002",,"2016","7","Sacramento","Elk Grove Unified","Daylor (William) High (Continuation)","95823"
"34","67314","3432572",,"2016","7","Sacramento","Elk Grove Unified","Elk Grove High","95624"
"34","67314","3467314",,"2016","7","Sacramento","Elk Grove Unified","Elk Grove Unified District Level Program","95624"
"34","67314","6032981",,"2016","7","Sacramento","Elk Grove Unified","Anna Kirchgater Elementary","95828"
"34","67314","6033005",,"2016","7","Sacramento","Elk Grove Unified","Charles E. Mack Elementary","95823"
"34","67314","6033013",,"2016","7","Sacramento","Elk Grove Unified","Cosumnes River Elementary","95683"
"34","67314","6033021",,"2016","7","Sacramento","Elk Grove Unified","David Reese Elementary","95828"
"34","67314","6033039",,"2016","7","Sacramento","Elk Grove Unified","C. W. Dillard Elementary","95693"
"34","67314","6033047",,"2016","7","Sacramento","Elk Grove Unified","Elk Grove Elementary","95624"
"34","67314","6033054",,"2016","7","Sacramento","Elk Grove Unified","Florin Elementary","95828"
"34","67314","6033062",,"2016","7","Sacramento","Elk Grove Unified","Franklin Elementary","95757"
"34","67314","6033088",,"2016","7","Sacramento","Elk Grove Unified","James A. Mckee Elementary","95624"
"34","67314","6033096",,"2016","7","Sacramento","Elk Grove Unified","Pleasant Grove Elementary","95624"
"34","67314","6033104",,"2016","7","Sacramento","Elk Grove Unified","Samuel Kennedy Elementary","95828"
"34","67314","6033112",,"2016","7","Sacramento","Elk Grove Unified","Sierra-Enterprise Elementary","95826"
"34","67314","6059174",,"2016","7","Sacramento","Elk Grove Unified","James Rutter Middle","95828"
"34","67314","6061808",,"2016","7","Sacramento","Elk Grove Unified","Joseph Kerr Middle","95624"
"34","67314","6077291",,"2016","7","Sacramento","Elk Grove Unified","Herman Leimbach Elementary","95823"
"34","67314","6098743",,"2016","7","Sacramento","Elk Grove Unified","Florence Markofer Elementary","95624"
"34","67314","6098750",,"2016","7","Sacramento","Elk Grove Unified","Prairie Elementary","95823"
"34","67314","6101844",,"2016","7","Sacramento","Elk Grove Unified","Ellen Feickert Elementary","95624"
"34","67314","6106355",,"2016","7","Sacramento","Elk Grove Unified","Isabelle Jackson Elementary","95828"
"34","67314","6107700",,"2016","7","Sacramento","Elk Grove Unified","Foulks Ranch Elementary","95758"
"34","67314","6107718",,"2016","7","Sacramento","Elk Grove Unified","Union House Elementary","95823"
"34","67314","6107916",,"2016","7","Sacramento","Elk Grove Unified","John Reith Elementary","95823"
"34","67314","6109516",,"2016","7","Sacramento","Elk Grove Unified","Arthur C. Butler Elementary","95624"
"34","67314","6109821",,"2016","7","Sacramento","Elk Grove Unified","Samuel Jackman Middle","95823"
"34","67314","6110118",,"2016","7","Sacramento","Elk Grove Unified","John Ehrhardt Elementary","95758"
"34","67314","6110985",,"2016","7","Sacramento","Elk Grove Unified","Mary Tsukamoto Elementary","95828"
"34","67314","6112031",,"2016","7","Sacramento","Elk Grove Unified","Harriet G. Eddy Middle","95758"
"34","67314","6112106",,"2016","7","Sacramento","Elk Grove Unified","Elitha Donner Elementary","95758"
"34","67314","6112254",,"2016","10","Sacramento","Elk Grove Unified","Elk Grove Charter","95757"
"34","67314","6113179",,"2016","7","Sacramento","Elk Grove Unified","Barbara Comstock Morse Elementary","95823"
"34","67314","6113187",,"2016","7","Sacramento","Elk Grove Unified","Maeola E. Beitzel Elementary","95829"
"34","67314","6113831",,"2016","7","Sacramento","Elk Grove Unified","T. R. Smedberg Middle","95829"
"34","67314","6116818",,"2016","7","Sacramento","Elk Grove Unified","Joseph Sims Elementary","95758"
"34","67314","6118046",,"2016","7","Sacramento","Elk Grove Unified","Raymond Case Elementary","95624"
"34","67314","6118053",,"2016","7","Sacramento","Elk Grove Unified","Stone Lake Elementary","95758"
"34","67314","6120000",,"2016","7","Sacramento","Elk Grove Unified","Toby Johnson Middle","95757"
"34","67314","6120018",,"2016","7","Sacramento","Elk Grove Unified","Irene B. West Elementary","95758"
"34","67314","6120026",,"2016","7","Sacramento","Elk Grove Unified","Robert J. Fite Elementary","95829"
"34","67314","6120034",,"2016","7","Sacramento","Elk Grove Unified","Elliott Ranch Elementary","95757"
"34","67322","0000000",,"2016","6","Sacramento","Elverta Joint Elementary School District","","     "
"34","67322","0127860",,"2016","10","Sacramento","Elverta Joint Elementary School District","Alpha Charter","95626"
"34","67322","6033120",,"2016","7","Sacramento","Elverta Joint Elementary School District","Alpha Technology Middle","95626"
"34","67322","6033138",,"2016","7","Sacramento","Elverta Joint Elementary School District","Elverta Elementary","95626"
"34","67330","0000000",,"2016","6","Sacramento","Folsom-Cordova Unified","","     "
"34","67330","0100404",,"2016","7","Sacramento","Folsom-Cordova Unified","Sandra J. Gallardo Elementary","95630"
"34","67330","0106757",,"2016","10","Sacramento","Folsom-Cordova Unified","Folsom Cordova K-8 Community Charter","95630"
"34","67330","0111278",,"2016","7","Sacramento","Folsom-Cordova Unified","Navigator Elementary","95670"
"34","67330","0113571",,"2016","7","Sacramento","Folsom-Cordova Unified","Vista Del Lago High","95630"
"34","67330","0113621",,"2016","7","Sacramento","Folsom-Cordova Unified","Russell Ranch Elementary","95630"
"34","67330","0129676",,"2016","7","Sacramento","Folsom-Cordova Unified","Riverview Stem Elementary","95670"
"34","67330","3430501",,"2016","7","Sacramento","Folsom-Cordova Unified","Walnutwood High (Independent Study)","95670"
"34","67330","3430667",,"2016","7","Sacramento","Folsom-Cordova Unified","Mather Youth Academy","95655"
"34","67330","3430709",,"2016","7","Sacramento","Folsom-Cordova Unified","Folsom Lake High","95630"
"34","67330","3431533",,"2016","7","Sacramento","Folsom-Cordova Unified","Cordova High","95670"
"34","67330","3433216",,"2016","7","Sacramento","Folsom-Cordova Unified","Folsom High","95630"
"34","67330","3434792",,"2016","7","Sacramento","Folsom-Cordova Unified","Kinney High (Continuation)","95670"
"34","67330","6033146",,"2016","7","Sacramento","Folsom-Cordova Unified","Blanche Sprentz Elementary","95630"
"34","67330","6033153",,"2016","7","Sacramento","Folsom-Cordova Unified","Cordova Gardens Elementary","95670"
"34","67330","6033179",,"2016","7","Sacramento","Folsom-Cordova Unified","Cordova Meadows Elementary","95670"
"34","67330","6033187",,"2016","7","Sacramento","Folsom-Cordova Unified","Cordova Villa Elementary","95670"
"34","67330","6033203",,"2016","7","Sacramento","Folsom-Cordova Unified","Mather Heights Elementary","95655"
"34","67330","6033211",,"2016","7","Sacramento","Folsom-Cordova Unified","Peter J. Shields Elementary","95670"
"34","67330","6033229",,"2016","7","Sacramento","Folsom-Cordova Unified","Rancho Cordova Elementary","95670"
"34","67330","6033252",,"2016","7","Sacramento","Folsom-Cordova Unified","Theodore Judah Elementary","95630"
"34","67330","6033278",,"2016","7","Sacramento","Folsom-Cordova Unified","White Rock Elementary","95670"
"34","67330","6033286",,"2016","7","Sacramento","Folsom-Cordova Unified","Williamson Elementary","95670"
"34","67330","6059182",,"2016","7","Sacramento","Folsom-Cordova Unified","Folsom Middle","95630"
"34","67330","6059190",,"2016","7","Sacramento","Folsom-Cordova Unified","Mills Middle","95670"
"34","67330","6059208",,"2016","7","Sacramento","Folsom-Cordova Unified","W. E. Mitchell Middle","95670"
"34","67330","6106892",,"2016","7","Sacramento","Folsom-Cordova Unified","Carl H. Sundahl Elementary","95630"
"34","67330","6107965",,"2016","7","Sacramento","Folsom-Cordova Unified","Oak Chan Elementary","95630"
"34","67330","6109755",,"2016","7","Sacramento","Folsom-Cordova Unified","Folsom Hills Elementary","95630"
"34","67330","6112916",,"2016","7","Sacramento","Folsom-Cordova Unified","Natoma Station Elementary","95630"
"34","67330","6115638",,"2016","7","Sacramento","Folsom-Cordova Unified","Gold Ridge Elementary","95630"
"34","67330","6118012",,"2016","7","Sacramento","Folsom-Cordova Unified","Sutter Middle","95630"
"34","67330","6118574",,"2016","7","Sacramento","Folsom-Cordova Unified","Empire Oaks Elementary","95630"
"34","67348","0000000",,"2016","6","Sacramento","Galt Joint Union Elementary School Distr","","     "
"34","67348","0100040",,"2016","7","Sacramento","Galt Joint Union Elementary School Distr","Robert L. Mccaffrey Middle","95632"
"34","67348","0107946",,"2016","7","Sacramento","Galt Joint Union Elementary School Distr","Lake Canyon Elementary","95632"
"34","67348","0119420",,"2016","7","Sacramento","Galt Joint Union Elementary School Distr","Vernon E. Greer Elementary","95632"
"34","67348","3467348",,"2016","7","Sacramento","Galt Joint Union Elementary School Distr","Galt Joint Union Elementary District Level Program","95632"
"34","67348","6033310",,"2016","7","Sacramento","Galt Joint Union Elementary School Distr","Valley Oaks Elementary","95632"
"34","67348","6110654",,"2016","7","Sacramento","Galt Joint Union Elementary School Distr","River Oaks Elementary","95632"
"34","67348","6114185",,"2016","7","Sacramento","Galt Joint Union Elementary School Distr","Marengo Ranch Elementary","95632"
"34","67355","0000000",,"2016","6","Sacramento","Galt Joint Union High School District","","     "
"34","67355","0119131",,"2016","7","Sacramento","Galt Joint Union High School District","Liberty Ranch High","95632"
"34","67355","3432903",,"2016","7","Sacramento","Galt Joint Union High School District","Estrellita Continuation High","95632"
"34","67355","3433471",,"2016","7","Sacramento","Galt Joint Union High School District","Galt High","95632"
"34","67413","0000000",,"2016","6","Sacramento","River Delta Joint Unified","","     "
"34","67413","0107383",,"2016","7","Sacramento","River Delta Joint Unified","River Delta Community Day","95615"
"34","67413","0112078",,"2016","7","Sacramento","River Delta Joint Unified","Clarksburg Middle","95612"
"34","67413","0114660",,"2016","9","Sacramento","Delta Elementary Charter","Delta Elementary Charter","95612"
"34","67413","3430469",,"2016","7","Sacramento","River Delta Joint Unified","River Delta High/Elementary (Alternative)","95615"
"34","67413","3430550",,"2016","7","Sacramento","River Delta Joint Unified","Mokelumne High (Continuation)","95615"
"34","67413","4835302",,"2016","7","Sacramento","River Delta Joint Unified","Rio Vista High","94571"
"34","67413","5731708",,"2016","7","Sacramento","River Delta Joint Unified","Delta High","95612"
"34","67413","6033641",,"2016","7","Sacramento","River Delta Joint Unified","Bates Elementary","95615"
"34","67413","6033666",,"2016","7","Sacramento","River Delta Joint Unified","Isleton Elementary","95641"
"34","67413","6033690",,"2016","7","Sacramento","River Delta Joint Unified","Riverview Middle","94571"
"34","67413","6033708",,"2016","7","Sacramento","River Delta Joint Unified","Walnut Grove Elementary","95690"
"34","67413","6033716",,"2016","7","Sacramento","River Delta Joint Unified","D. H. White Elementary","94571"
"34","67421","0000000",,"2016","6","Sacramento","Robla Elementary","","     "
"34","67421","0132019",,"2016","9","Sacramento","Paseo Grande Charter","Paseo Grande Charter","95821"
"34","67421","0132639",,"2016","9","Sacramento","National University Academy Robla","National University Academy Robla","95834"
"34","67421","6033724",,"2016","7","Sacramento","Robla Elementary","Bell Avenue Elementary","95838"
"34","67421","6033732",,"2016","7","Sacramento","Robla Elementary","Main Avenue Elementary","95838"
"34","67421","6033740",,"2016","7","Sacramento","Robla Elementary","Robla Elementary","95838"
"34","67421","6033757",,"2016","7","Sacramento","Robla Elementary","Taylor Street Elementary","95838"
"34","67421","6112296",,"2016","7","Sacramento","Robla Elementary","Glenwood Elementary","95838"
"34","67439","0000000",,"2016","6","Sacramento","Sacramento City Unified","","     "
"34","67439","0101048",,"2016","9","Sacramento","St. Hope Public School 7","St. Hope Public School 7","95820"
"34","67439","0101295",,"2016","9","Sacramento","Sol Aureus College Preparatory","Sol Aureus College Preparatory","95831"
"34","67439","0101881",,"2016","10","Sacramento","Sacramento City Unified","New Technology High","95822"
"34","67439","0101899",,"2016","10","Sacramento","Sacramento City Unified","George Washington Carver School Of Arts And Scienc","95827"
"34","67439","0101907",,"2016","10","Sacramento","Sacramento City Unified","The Met","95817"
"34","67439","0101972",,"2016","7","Sacramento","Sacramento City Unified","Rosemont High","95827"
"34","67439","0102038",,"2016","9","Sacramento","Sacramento Charter High","Sacramento Charter High","95820"
"34","67439","0102343",,"2016","9","Sacramento","Aspire Capitol Heights Academy","Aspire Capitol Heights Academy","95817"
"34","67439","0106898",,"2016","9","Sacramento","The Language Academy Of Sacramento","The Language Academy Of Sacramento","95817"
"34","67439","0108951",,"2016","7","Sacramento","Sacramento City Unified","Arthur A. Benjamin Health Professions High","95818"
"34","67439","0111757",,"2016","9","Sacramento","California Montessori Project - Capitol","California Montessori Project - Capitol Campus","95826"
"34","67439","0113209",,"2016","7","Sacramento","Sacramento City Unified","John Morse Therapeutic Center","95822"
"34","67439","0114546",,"2016","7","Sacramento","Sacramento City Unified","School Of Engineering & Sciences","95831"
"34","67439","0121665",,"2016","9","Sacramento","Yav Pem Suab Academy - Preparing For The","Yav Pem Suab Academy - Preparing For The Future Ch","95831"
"34","67439","0123901",,"2016","9","Sacramento","Capitol Collegiate Academy","Capitol Collegiate Academy","95832"
"34","67439","0125591",,"2016","9","Sacramento","Oak Park Preparatory Academy","Oak Park Preparatory Academy","95817"
"34","67439","0131136",,"2016","10","Sacramento","Sacramento City Unified","New Joseph Bonnheim (Njb) Community Charter","95820"
"34","67439","3430154",,"2016","7","Sacramento","Sacramento City Unified","American Legion High (Continuation)","95817"
"34","67439","3430519",,"2016","7","Sacramento","Sacramento City Unified","Capital City Independent Study","95823"
"34","67439","3430865",,"2016","7","Sacramento","Sacramento City Unified","West Campus","95820"
"34","67439","3431012",,"2016","7","Sacramento","Sacramento City Unified","Luther Burbank High","95823"
"34","67439","3434636",,"2016","7","Sacramento","Sacramento City Unified","Hiram W. Johnson High","95820"
